,kidney epithelial cell,b cell,cd8-positive alpha-beta t cell,endothelial cell,macrophage,nk cell,cd4-positive helper t cell
PAICSP4,0.00698759495074431,0,0,0.105263157894737,0,0,0
RF00156-6,0,0,0,0,0,0,0
RN7SL318P,0,0,0,0,0,0,0
RPL23AP54,0,0,0,0,0,0,0
RN7SKP159,0,0,0,0,0,0,0
MCPH1,0.379431821485482,0.495395220619493,0.506749896587673,0.598796462385278,0.460211479960944,0.583350574697247,0.299172820307273
ANGPT2,0.0149418475633337,0.159881514101084,0.204541575364552,0.347173838866384,0.1078706456122,0.148537616693337,0.290544826022828
MCPH1-AS1,0.132056568009758,0.0293255131964809,0,0.105263157894737,0,0,0.0552486187845304
MIR8055,0,0,0,0,0,0,0
AGPAT5,0.749414308913085,0.33752215789123,0.194792639170445,0.474684965610504,0.397382751060795,0.12735358449339,0.206287581617661
MIR4659A,0,0,0,0,0,0,0
MIR4659B,0,0,0,0,0,0,0
XKR5,0,0,0,0,0,0,0
DEFB1,0.830284727448219,0.0144554624809198,0.049313595680775,1.29037309445833,0.0359169419309432,0.0453475449831431,0.0120956015191684
RPL23AP96,0,0,0,0,0,0,0
DEFA6,0,0,0,0,0,0,0
DEFA4,0.000452149087477526,0,0,0,0,0,0
DEFA8P,0,0,0,0,0,0,0
DEFA9P,0,0,0,0,0,0,0
DEFA10P,0,0,0,0,0,0,0
DEFA1,0,0,0,0,0,0,0
DEFT1P,0,0,0,0,0,0,0
DEFA1B,0,0,0,0,0,0,0
DEFT1P2,0,0,0,0,0,0,0
DEFA3,0.00120033609410635,0,0,0,0,0,0
DEFA11P,0,0,0,0,0,0,0
DEFA7P,0,0,0,0,0,0,0
DEFA5,0,0,0,0,0,0,0.00102986189541896
RPS3AP30,0,0,0,0,0,0,0
SNRPCP6,0,0,0,0,0,0,0
SNRPCP15,0.00120033609410635,0,0,0,0,0,0
RPS3AP33,0,0.0122224634343928,0,0,0,0,0
OR7E125P,0,0,0,0,0,0,0
FAM90A15P,0,0,0,0,0,0,0
FAM90A3P,0,0,0,0,0,0,0
FAM90A4P,0,0,0,0,0,0,0
FAM90A13P,0,0,0,0,0,0,0
FAM90A5P,0,0,0,0,0,0,0
FAM90A20P,0,0,0,0,0,0,0
FAM66B,0.0146998593306687,0,0.04149377593361,0,0.0311526479750779,0.0855792824548619,0
DEFB109B,0,0,0,0,0,0.0763358778625954,0
USP17L1,0,0,0,0,0,0,0
USP17L4,0,0,0,0,0,0,0
ZNF705G,0,0,0,0,0,0,0
DEFB108C,0,0,0,0,0,0,0
DEFB4B,0.00120033609410635,0,0,0,0,0,0
HSPD1P3,0,0,0,0,0,0,0
DEFB103B,0,0,0,0,0,0,0
SPAG11B,0,0,0,0,0,0,0
DEFB104B,0,0,0,0,0,0,0
DEFB106B,0,0,0,0,0,0,0
DEFB105B,0,0,0,0,0,0,0
DEFB107B,0,0,0,0,0,0,0
PRR23D1,0,0,0,0,0,0,0
FAM90A6P,0,0,0,0,0,0,0
FAM90A21P,0,0,0,0,0,0,0
OR7E157P,0,0,0,0,0,0,0
OR7E154P,0,0,0,0,0,0,0
PRR23D2,0,0,0,0,0,0,0
DEFB107A,0,0,0,0,0,0,0
DEFB105A,0,0,0,0,0,0,0
DEFB106A,0,0,0,0,0,0,0
DEFB104A,0,0,0,0,0,0,0
SPAG11A,0,0,0,0,0,0,0
DEFB103A,0,0,0,0,0,0,0
HSPD1P2,0,0,0,0,0,0,0
DEFB4A,0,0,0,0,0,0,0
ZNF705B,0,0,0,0,0,0,0
DEFB108A,0,0,0,0,0,0,0
FAM66E,0.00227330131929128,0,0,0,0,0,0
USP17L8,0,0,0,0,0,0,0
USP17L3,0,0,0,0,0,0,0
DEFB109C,0,0,0,0,0,0,0
FAM90A11P,0,0,0,0,0,0,0
FAM90A24P,0.00120033609410635,0,0,0,0,0,0
FAM90A12P,0.00120033609410635,0,0,0,0,0,0
OR7E96P,0,0,0,0,0,0,0
MIR548I3,0,0,0,0,0,0,0
SNRPCP17,0.0048013443764254,0,0,0,0,0,0
ENPP7P1,0,0,0,0,0,0,0
FAM85B,0.0286279185924935,0.0293255131964809,0,0.105263157894737,0,0,0
FAM86B3P,0.0450649893937771,0.0669344932802262,0.0912634900991353,0.232706278248837,0.602449299019074,0.0595870491202551,0.0977627190437106
ALG1L13P,0.00120033609410635,0,0,0,0,0,0
PRAG1,0.0978650559098076,0.617189946412341,0.416478947485136,0.186671454028079,0.206529834931513,0.43396273460097,0.483730982680347
RN7SL178P,0,0,0,0,0.0311526479750779,0,0
CLDN23,0.0829836998276601,0.0157289812641759,0,0.253441343809429,0.0583270613649552,0,0
MFHAS1,0.580623859854652,0.336651061287374,0.324149829718087,0.755000007152557,0.100305924534426,0.219108453233733,0.522577665705049
RNU6-682P,0,0,0,0,0,0,0
RPL10P19,0.00360100828231905,0,0.12448132780083,0,0,0.152671755725191,0.113866475405614
RF00156-7,0,0,0,0,0,0,0
ERI1,0.384181269862732,0.16251940531465,0.196053668176485,0.218661725521088,0.307602805140605,0.138448827139294,0.273409277036045
MIR4660,0,0,0,0,0,0,0
RNU7-55P,0,0,0,0,0,0,0
RF00017-57,0,0,0,0,0,0,0
PPP1R3B,0.289885004540335,0.140704386395094,0.0250658583344266,0.355204297366895,0.163499900113756,0.0522964583098433,0.104820575791499
RNU6-1151P,0,0,0,0,0,0,0
RNU6-526P,0,0,0,0,0,0,0
TNKS,0.313770805907777,0.332970182217461,0.476002925164472,0.707547812085403,0.46969653252872,0.424381192233271,0.316879253608087
MIR597,0,0,0,0,0,0,0
LINC00599,0.00279928155197786,0.0293255131964809,0,0.0304222382997212,0.0311526479750779,0,0
MIR124-1,0,0,0,0,0,0,0
MSRA,2.96070270837936,0.161028270148112,0.0134872499837915,0.0739391276710912,0.444981798204677,0,0
RNU6-729P,0.0024006721882127,0,0,0,0,0,0
PRSS51,0,0,0,0.084922288593493,0.0311526479750779,0,0.0552486187845304
PRSS55,0,0,0,0,0,0,0
RP1L1,0,0.0293255131964809,0,0.105263157894737,0.0311526479750779,0,0
MIR4286,0,0,0,0,0,0,0
C8orf74,0,0,0,0,0,0,0
RNA5SP252,0,0,0,0,0,0,0
SOX7,0.00525183499381688,0.00975722371657923,0,0.604881709500363,0.00775031360138985,0,0
PINX1,0,0,0,0,0,0,0
PINX1-1,0.267313048610194,0.255384844593988,0.109323032664066,0.251889162941983,0.122370944216244,0.31846827689473,0.300004102618984
MIR1322,0,0,0,0,0,0,0
XKR6,0.0775636772965772,0.254998231432305,0.0441370091992295,0.333863441567672,0.0286196058041581,0.153350529779915,0.0364410574264948
MIR598,0,0,0,0,0,0,0
LINC00529,0,0,0,0,0,0,0
RPL19P13,0.0024006721882127,0,0,0,0.0311526479750779,0,0
MTMR9,0.250883269575253,0.394922953896509,0.394615963750608,0.75725376041312,0.485477710810034,0.435324666694603,0.291296516334154
SLC35G5,0.00120033609410635,0,0.0829875518672199,0.0994073767411081,0,0.0763358778625954,0.0552486187845304
TDH,0,0,0,0,0,0,0
FAM167A-AS1,0,0,0,0,0,0,0
RN7SL293P,0,0,0,0,0,0,0
RNU6-1084P,0,0,0,0,0,0,0
FAM167A,0.00120033609410635,0.0517856913927364,0,0.591061140361585,0.0262237753823539,0.0763358778625954,0
BLK,0,2.08616067920306,0.00626632336264329,0,0.0336773451243606,0,0.0503547560444194
LINC00208,0.00120033609410635,0,0,0,0,0,0
GATA4,0,0,0,0,0,0,0
C8orf49,0,0,0,0,0,0,0
NEIL2,0.398802785738335,0.301465371487078,0.0624207639100641,0,0.156737049792043,0.157472266495683,0.205603025236182
SUB1P1,0.0024006721882127,0,0.024505676570275,0,0,0.0690896711276688,0.0311396457872338
FDFT1,0.78293832004204,0.41627507095288,0.469273577587238,0.272678932390715,0.401560676989154,0.508005345140705,0.462662067861188
CTSB,0.709213172975543,0.262157458375014,0.198513884854762,0.812514121908891,2.1914021681031,0.183473742815829,0.280324742280317
OR7E158P,0,0,0,0,0,0,0
OR7E161P,0,0,0,0,0,0,0
DEFB136,0,0,0,0,0,0,0
DEFB135,0.00120033609410635,0,0,0,0,0,0
DEFB134,0,0,0,0,0,0,0
DEFB131E,0,0,0,0,0,0,0
DEFB131C,0,0,0,0,0,0,0
DEFB130B,0,0,0,0,0,0,0
RNA5SP253,0,0,0,0,0,0,0
DEFB108D,0,0,0,0,0,0,0
ZNF705D,0.0156043692233825,0,0,0,0,0,0
FAM66D,0.00600168047053175,0,0,0.0949297453227796,0,0,0
USP17L7,0,0,0,0,0,0,0
USP17L2,0,0,0,0,0,0,0
DEFB109D,0.00120033609410635,0,0,0,0,0,0
FAM90A2P,0,0,0,0,0,0,0
ALG1L11P,0,0,0,0,0,0,0
FAM86B1,0.115763436787813,0.00131105257968399,0.00187388792077535,0.105263157894737,0,0.0658529441775256,0
ENPP7P12,0.00120033609410635,0,0,0,0,0,0
DEFB131D,0,0,0,0,0,0,0
DEFB130A,0,0,0,0,0,0,0
RNA5SP254,0,0,0,0,0,0,0
DEFB108E,0,0,0,0,0,0,0
ZNF705CP,0.00120033609410635,0,0,0,0,0,0
FAM66A,0.00360100828231905,0,0.04149377593361,0,0,0.00840806051064994,0
DEFB109A,0,0,0,0,0,0,0
FAM90A25P,0,0,0,0,0,0,0
ALG1L12P,0.00120033609410635,0,0,0,0,0.0763358778625954,0
FAM86B2,0.00281270207684519,0,0,0,0,0,0
ENPP7P6,0,0,0,0,0,0,0
RPS3AP34,0.00076214907450087,0,0,0.18320557945653,0,0,0.00118213752027375
RPS3AP35,0,0.0293255131964809,0,0,0,0,0.110497237569061
OR7E8P,0,0,0,0,0,0,0
OR7E15P,0,0,0,0,0,0,0
OR7E10P,0,0,0,0,0,0,0
MIR5692A2,0,0,0,0,0,0,0
LONRF1,0.244932328963563,0.311635207570543,0.0376829289796441,0.389962957407299,0.430042846551937,0.0536067431209652,0.0752334514046242
MIR3926-1,0,0,0,0,0,0,0
MIR3926-2,0,0,0,0,0,0,0
LINC00681,0,0,0,0,0,0,0
TRMT9B,0.244043858350933,0,0.0441330250862723,1.07746085367705,0.0652523161466248,0.0674462573218892,0
RNU6-842P,0,0,0,0,0,0,0
DLC1,0.0530092307906265,0,0.00652751932500309,1.33273643380717,0.110275436413251,0.0160797970895549,0
RF00019-351,0,0,0,0,0,0,0
MTND4P7,0,0,0,0,0,0,0
RNA5SP255,0,0,0,0,0,0,0
C8orf48,0.324854079557487,0,0.04149377593361,0.0337160888471101,0.0311526479750779,0,0
SGCZ,0.00120033609410635,0,0,0.105263157894737,0,0,0
EIF4EP5,0.00409054244613464,0.0651333031416639,0.0182531186653865,0,0,0.116689463608138,0.0243710812942758
RNU7-153P,0,0,0,0,0,0,0
RF00019-352,0,0,0,0,0,0,0
RNU6-397P,0,0,0,0,0,0,0
MIR383,0,0,0,0,0,0,0
TUSC3,0.354828091603219,0,0.00681481618604225,0.429218678725393,0.0211504857488139,0,0
PPM1AP1,0,0,0,0,0,0,0
MSR1,0,0,0,0.0843814511048166,1.73075087493825,0,0
MRPL49P2,0,0,0,0,0,0,0.0552486187845304
RN7SL474P,0,0,0,0,0,0,0
FGF20,0,0,0,0,0.0311526479750779,0,0.0552486187845304
MICU3,0.230657180186123,0.250763135571634,0.0790799574238631,0.300294930683939,0.0132504801883876,0.080316536299145,0.0661740250350362
ZDHHC2,0.673289978065785,0.472167318604908,0.242995251480227,0.381363012916163,0.230115564812752,0.232773150082763,0.35276799659291
CNOT7,0.86720806046752,0.839208654764373,0.692174187927078,0.609142868769796,0.594593456786741,0.575023752814941,0.619131534242004
VPS37A,0.803497926050905,0.193919313967752,0.30192680774388,0.46205901723159,0.452212456602174,0.712358156233343,0.272234235267613
MTMR7,0.0808596946428752,0.104413573692971,0.12448132780083,0,0.0294694662836853,0.333977699279785,0
ADAM24P,0,0,0,0,0,0,0
SLC7A2,0.212046976029862,0.0124524289911444,0.0592575983387801,0.278546107442755,0.0314921716291956,0,0
PDGFRL,0.00156655099523295,0.00021989661053129,0,0.0637267539375707,0,0,0
MTUS1,0.389456980274714,0.0257370937779502,0.0264871847580083,1.51148493854623,0.0857934251752598,0,0
MIR548V,0,0,0,0,0,0,0
RNA5SP256,0,0,0,0,0,0,0
FGL1,0.00140794790774144,0,0,0,0,0,0
PCM1,0.437774149561262,0.729250531321353,1.08248563735317,1.3661354773923,0.866469337004367,1.24812471991732,0.997249097846325
ASAH1,1.16103839308811,0.4285222510657,0.188973021117731,0.739461660385132,1.97463343875059,0.45694618006699,0.295856088688031
NAT1,0.521150883864475,0.140564331211303,0.0941935218716063,0.155042279394049,0.152837086318067,0.310743142630308,0.216622879491985
MTND4LP26,0,0,0,0,0,0,0
NATP,0,0,0,0,0,0,0
NAT2,0.0261763017041073,0,0,0,0,0,0
PSD3,0.00589701780507636,0.0499473876617521,0.0120925349318635,0.610993209638094,0.0791551754853436,0.0259900184078071,0.0655421499389311
RPL35P6,0,0,0,0.210526315789474,0.00862969193503121,0,0
RF00091-2,0,0,0,0,0,0,0
SH2D4A,0.151862272336523,0.0107071455622698,0.0955367998463484,0.423457691543981,0.336179231186151,0.0805682335191101,0.153299862508616
CSGALNACT1,0,0.28163748053162,0.126550202547762,0.229845156167683,0.245980400534062,0.212327434077063,0.194641427605192
INTS10,0.642728484075062,0.394239854340679,0.378559657708738,0.590370305588371,0.607628078289864,0.447966643132781,0.479407461308643
LPL,0,0,0,0.278430787513131,0.633346736988175,0,0
RPL30P9,0,0,0,0,0,0,0
SLC18A1,0.00120033609410635,0,0,0,0,0,0
ATP6V1B2,1.38805709710132,0.177741812820658,0.190689360081408,0.323184215395074,1.51774342974352,0.234007256631633,0.071436174666684
RNU6-892P,0,0,0,0,0,0,0.0213514335906308
LZTS1,0.0567517459156447,0,0.04149377593361,0.236324646598414,0,0,0.158557480870031
LZTS1-AS1,0,0,0,0,0,0,0
RNA5SP257,0,0,0,0,0,0,0
TMEM97P2,0,0,0,0,0,0,0
LINC02153,0,0,0,0,0,0,0
GFRA2,0.0010633560206306,0,0,0.103590252524928,0.616191966511379,0,0
OR6R2P,0,0,0.01398026399098,0,0,0,0
DOK2,0,0.0198715170107979,0.820311930277906,0.136800971156672,1.10303851822826,1.61355365625092,0.441037565531487
XPO7,0.558986824342554,0.327685324961314,0.244850822009486,0.685876166193109,0.527377193869089,0.234489916845132,0.241045584171516
NPM2,0.912139183346528,0,0,0.0738882215399491,0.0283004041772765,0,0
FGF17,0,0,0,0,0,0,0
DMTN,0.859148132191666,0.0113084931527415,0.0172769320950963,0.379684342208662,0.0200640924994448,0.050300749203631,0.0526041365460138
FAM160B2,0.120751098644374,0.337145575068214,0.395249301467199,0.631877113016028,0.269921920381231,0.555182603479342,0.281769275665283
NUDT18,0.35584660104995,0.170937299640997,0.221502778935729,0.071733243841874,0.350038470508896,0.250165619012964,0.292340320529859
HR,0.00237686226826129,0,0,0.146395256644801,0.0016552720485818,0,0.00114118995258163
REEP4,0.00925308104652329,0.033289086434149,0.342789997574699,0.138453197479248,0.628031964985381,0.147537822941787,0.129768662689799
LGI3,0.0127303004765651,0,0,0,0,0,0
SFTPC,0.000701792853861035,0,0.00485198527450878,0,0,0,0
BMP1,0.0485297667423569,0,0.0142954315882006,0.468320748680516,0.0852251390801783,0.0854081638896738,0.0291880244049578
PHYHIP,0.0483702802383346,0,0.0724085317113093,0,0,0,0
MIR320A,0,0,0.04149377593361,0,0,0.0763358778625954,0.0552486187845304
POLR3D,0.309621235795517,0.216604041673046,0.467601337868148,0.194535241001531,0.189176724707226,0.408302252244858,0.435690221206918
PIWIL2,0.0459856486752631,0.0293255131964809,0,0,0,0,0
SLC39A14,0.261694894452732,0.00775458316299573,0.0122025497721439,0.133323660022334,0.0229024136920584,0.0878822644248264,0.0159038930966709
RNU6-336P,0,0,0,0,0,0,0
PPP3CC,0.210669526889564,0.4413684997216,0.723114896890286,0.529023391322086,0.131435308500985,0.724725679586862,0.29153205676632
SORBS3,0.492266637174869,0.0361622869094446,0.119268417853043,0.729018397707688,0.351551463113767,0.0514112779202352,0.296296193825276
PDLIM2,0.43969485644654,0.455224969301406,0.606091221091164,0.346399095811342,0.353530235008287,0.817203128724608,0.520234244798428
C8orf58,0.116204397415946,0.0845238484245591,0.080048483931672,0.363242774260672,0.158418523188321,0.0443218464159784,0.0682075352958553
CCAR2,0.240313300204912,0.178955070783665,0.565040742460623,0.599674503426803,0.343651636738643,0.373492299827911,0.174350145772017
BIN3,0.22222729038182,0.103190378709273,0.309040053751459,0.336989342538934,0.153354965637777,0.192084132260039,0.323097876422313
EGR3,0,0.246377370880147,0.00902274139689212,0,0.218754358752123,0,0.0305770668535601
PEBP4,0.131518908822512,0.126889513384911,0.0208551547339348,0.0336356351250096,0.0342902754697473,0.0568710265268806,0
RN7SL303P,0,0,0,0,0,0,0
RHOBTB2,0.218511915735631,0.466260043538211,0.139181997766139,0.259265956125761,0.116855437510482,0.187515196454434,0.116404132125127
TNFRSF10B,0.128728403776344,0.404768361090041,0.102904189671718,0.327618501688305,0.328726063636233,0.0242268802555463,0.213509890256007
TNFRSF10C,0.00221391651985554,0,0,0.11569343366121,0.0275856393891332,0,0
TNFRSF10D,0.0429426455909844,0.0908226052140735,0.0418361796383047,0.187677121162415,0.0800202739572971,0,0.1129229108273
TNFRSF10A-AS1,0.0082255326718532,0.0424815762427545,0.04149377593361,0,0.0623052959501558,0,0
TNFRSF10A,0.111684512986869,0.580952785100755,0.514269241313469,0.341299233311101,0.275095236264285,0.121712961269699,0.62177354681887
RPL23AP55,0.00153270664656954,0.00199951629135266,0,0,0,0,0.0360910510489954
CHMP7,0.383091304614217,0.962461962312722,0.467145483183416,0.256275237234015,0.309276058712852,0.378587302360826,0.836502564957787
R3HCC1,0.461201041196377,0.114608027019109,0.265229380477019,0.318463360635858,0.235477566719055,0.306188620854425,0.355680265479325
LOXL2,0.00271374285543055,0,0.0873637535760017,0.274015885905216,0.0311526479750779,0,0.147386519289807
ENTPD4,0.0860041823529236,0.667685578274063,0.63264777996728,0.484619547818836,0.461717801302022,0.449338906593905,0.71549704082269
SLC25A37,0.11236714884637,0.363153593379818,0.148997603610343,0.656525563880017,0.351041577686773,0.0673613693877941,0.13937403975847
RNU4-71P,0,0,0,0,0,0,0
SINHCAFP3,0,0,0,0,0,0,0
NKX3-1,0.0377497845101852,0.0991980863456502,0.0238299983171012,0.18573980080454,0.0096561812166113,0.0422619244524541,0
NKX2-6,0,0,0,0,0,0,0
RF00272-5,0,0,0,0,0,0,0
STC1,0.000588500332308623,0,0,0.194031493287337,0,0,0
RNU1-148P,0,0,0,0,0,0,0
ADAM28,0.0451549034905082,2.39780599352988,0.0344687833825582,0.030570461875514,0.517709843210899,0.17433392728558,0.013511680107749
ADAMDEC1,0,0.00202590943781162,0,0.0162890722877101,0.703258590163472,0,0
ADAM7,0.179863678136946,0.0293255131964809,0,0,0,0,0
NEFM,0.0858885056044414,0,0.0319852334335137,0.0451276377627724,0,0,0
NEFL,0.0167172398691403,0,0,0.129300032163921,0,0,0.163441726515965
MIR6841,0,0,0,0,0,0,0
DOCK5,0.0240033558795553,0.0206633585988601,0.315143206183841,0.325963142043666,0.899441389279945,0.951484490214413,0.091132448317267
MIR6876,0,0,0,0,0,0.0301563648777154,0
GNRH1,0.00120033609410635,0.0293255131964809,0.077671165782881,0.154055218947561,0.166599441540204,0.0763358778625954,0.115758670627742
KCTD9,0.460164987544398,0.144086587464005,0.45834301121502,0.57731595666785,0.263556858553693,0.790661365476273,0.361121871853402
CDCA2,0.0560064635032395,0,0.20496074787314,0.0515266719617342,0.0606123903458735,0.305343511450382,0
EBF2,0,0,0,0.237022787646243,0,0,0
RNA5SP258,0,0,0,0,0,0,0
PPP2R2A,0.710773142184577,0.456794540324082,0.498216283596527,0.520516057390916,0.576748760875512,0.546828744520668,0.375973729488764
SDAD1P1,0.150804282615571,0.194442352591372,0.230493851222438,0.267353626301414,0.194588037294762,0.18246074123237,0.182224249971506
BNIP3L,1.81652784651692,0.158054623927626,0.170218300151627,0.366339637260688,0.906726702537121,0.216977793524283,0.199256875896981
PNMA2,0.403360204785694,0,0,0.226146447031121,0.0546347627015871,0,0.0470634744970838
DPYSL2,0.686347557972952,0.101240372378106,0.130995204904082,1.4119699572262,1.37337556639193,0.220322296037587,0.209607771417713
ADRA1A,0,0,0,0.0771334045811703,0.00188539908311077,0,0
COX6B1P4,0,0,0,0,0.0248135079475949,0,0
MIR548H4,0,0,0,0,0,0,0
STMN4,0,0,0,0,0,0,0
TRIM35,0.44670146721137,0.103711874123193,0.423337403422075,0.877753624163176,0.18974346312407,0.504625798181723,0.57770590228929
PTK2B,0.346759888328645,1.03969038186098,0.774496956701348,0.326792908969678,0.991862323982322,1.04002279469758,0.546532767788811
MIR6842,0,0,0.0314547194484853,0,0,0,0
CHRNA2,0.0024006721882127,0.0293255131964809,0.04149377593361,0,0,0,0
EPHX2,1.51820479700877,0,0,0.418488466112237,0.0212251293324979,0,0
GULOP,0,0,0,0,0,0,0
CLU,0.705908868285778,0.0153723472723863,0.0332979772595449,0.91999400320806,0.123244937428061,0.0152397069312234,0.00947364259161343
MIR6843,0,0,0,0,0,0,0
SCARA3,0.00120033609410635,0,0.00959536346657148,0.328733976263749,0.044650392740315,0,0
RNU6-1086P,0,0,0,0,0,0,0
MIR3622B,0,0,0,0,0,0,0
MIR3622A,0,0,0,0,0,0,0
CCDC25,1.33736637209826,0.469070356437538,0.596283711338439,0.381581817175213,0.364296012206984,0.381439851440546,0.49370587102616
ESCO2,0.0953799951635994,0.0293255131964809,0.358756070933401,0.224892264918277,0.0311526479750779,0.347145706642675,0.0552486187845304
RNU6-1276P,0,0,0,0,0,0,0
PBK,0.125423663554823,0.030475796579965,0,0,0,0,0
SCARA5,0,0,0,0.0887846218912225,0,0,0
MIR4287,0,0,0,0,0,0,0
NUGGC,0.128298488216746,0.192872878415319,0.3032176178026,0,0.0209798255813456,0.0427069263603851,0.103618753549144
ELP3,0.503158452128136,0.372909275317821,0.431854677089022,0.480902487353275,0.411833913526802,0.814308618429963,0.353389369190069
RPL5P22,0.0072020165646381,0.0147716943119978,0.0128612112702176,0,0,0,0.00473326938586999
PNOC,0,0.938866844624718,0,0,0.123545797071724,0,0
ZNF395,0.299213852223164,0.485977352146179,0.155378888751461,0.30444137673629,0.132392709500322,0.130869159261689,0.0954039373450516
FBXO16,0.282580351059698,0,0,0.214924177370573,0,0.00119345652238103,0.00115574501166686
RNU6-178P,0,0,0,0,0,0,0
FZD3,0.306091325878274,0.177101405484935,0.184468757067479,0.371921546835648,0.120905854248926,0.000338156600944868,0.0875041814140193
MIR4288,0,0,0,0,0,0,0
RNA5SP259,0,0,0,0,0,0,0
EXTL3,0.0437299109581295,0.0999410711775078,0.247891289193601,0.49360263975043,0.29194576420888,0.507468876947883,0.269879526772552
EXTL3-AS1,0.00110565710290971,0,0,0.105263157894737,0.0623052959501558,0.0763358778625954,0
INTS9,0.218468815691044,0.157025680164438,0.290487098743312,0.214457528214706,0.227479096885039,0.498248601232776,0.14076002773659
INTS9-AS1,0.00360100828231905,0.0586510263929619,0.04149377593361,0,0,0.0763358778625954,0
HMBOX1,0.180183961426757,0.557258111116124,0.408526440997341,1.32033882517564,0.371101982868349,0.605081114150186,0.302958087203252
RF00017-58,0,0.0586510263929619,0.04149377593361,0,0.0311526479750779,0,0
HMBOX1-IT1,0,0,0,0,0,0,0
RNA5SP260,0,0,0,0,0,0,0
KIF13B,0.52529735145025,0.10244167340466,0.444748890906943,0.702967594799243,0.544764995203583,0.378396631197165,0.204040402042273
HMGB1P23,0,0.0293255131964809,0.0744337165009431,0.0668639584591514,0.0591624785806531,0,0
DUSP4,0.000699918763203404,0.023616642546444,0.238223027005112,0.0167565508892662,0.0606667093027418,0,0.239765704666053
RPL17P33,0.00252308464611211,0,0,0,0,0,0
LINC00589,0,0,0,0,0,0,0.0626371736684557
LINC02099,0,0,0.04149377593361,0,0.0274914328554338,0,0.220994475138122
LINC02209,0,0,0,0,0,0,0
MIR3148,0,0,0,0,0,0,0
MAP2K1P1,0,0.0218091986396096,0,0,0,0,0
RNU6-1218P,0,0,0,0,0,0,0
SARAF,0.627127746728457,0.897391771335056,1.57574632862791,0.752097197582847,1.01847196776548,1.23266151100966,1.87648354643616
LEPROTL1,0.377074403236009,0.242626272633541,1.24325056411171,0.347541694264663,0.50596567914122,0.757511094212532,1.69022370230674
RPS15AP24,0.0190498526008558,0.0164876561011038,0.183673043777834,0,0.0184479443083671,0.180466854617796,0.122089748059847
MBOAT4,0,0,0.0999322471776938,0,0,0,0
DCTN6,1.06167844308637,0.211569934864897,0.279384591149097,0.325597155721564,0.317108061269065,0.384727699810084,0.270727429394893
HSPA8P11,0.0024006721882127,0,0,0,0,0,0
PPIAP84,0.00120033609410635,0,0,0,0,0,0
TUBBP1,0.0334294957175087,0.025228581645272,0.0296585394139112,0.105263157894737,0.0311526479750779,0,0.00476996905237272
