,Endothelial Cells,Cardiac Muscle Cells,Hepatocyte,Smooth Muscle Cells,Cardiac Fibroblast,Macrophages
DFFB,0.23346138581997,0.143780188408269,0.316627227077799,0.125480675482535,0.268778549194336,0.0968013969627587
C1orf174,0.326427757826688,0.393112009577582,0.787064278996024,0.29928461482396,0.272068985462189,0.629431321612887
LINC01134,0.0075046904315197,0.0668291004228559,0.0513814918703722,0.0027223234778052,0.04,0
LINC01346,0,0,0,0,0.00947582340240478,0
LINC01345,0.000302167793152256,0,0,0,0,0
EEF1DP6,0,0,0,0,0,0
LINC01777,0.000932305033613996,0,0,0.00369046158618755,0,0
LINC01646,0.00274382690998671,0,0,0,0,0.135135135135135
AJAP1,0.0870520673566419,0,0,0,0,0
MIR4689,0,0,0,0,0,0
NPHP4,0.158544562681531,0.125137167064619,0.167191801758618,0.175504521206693,0.137431795120239,0.0558810105194917
KCNAB2,0.0536084575868626,0.0279218349044808,0.0156785645979714,0.04195913323411,0.029251012802124,0.915988241901269
CHD5,7.18000178936498e-05,0.0243795589801754,0.0612388655502277,0.135135135135135,0.04,0
RPL22,1.7264271434919,2.13237733596485,2.39561078956742,1.40396741311158,1.62877766282484,1.47244231574036
RNF207,0.171452058099672,1.11823829950391,0.131345374566136,0.159156857310115,0.260354558944702,0
ICMT,0.826856672674012,0.808075144239633,0.825258115790545,0.580487397339967,0.566332803875208,0.511600336513004
LINC00337,0.0112570356472795,0.0303351968464795,0.102316639859048,0.00834423733187151,0,0
HES3,0,0,0,0,0,0
GPR153,0.0130096772821938,0.18760878666253,0.0287101752611341,0.166222477818395,0.377354987561703,0
ACOT7,0.884442596457284,0.487506487487837,0.891992393686095,0.250333754865973,0.261040964126587,0.248667391570839
HES2,0.00816375811149211,0.00509639667356122,0.0572682347069978,0.0339550177256266,0.0207382869720459,0
ESPN,0.00173587029691485,0.0907461548083198,0.98007706450803,0,0,0
MIR4252,0,0,0,0,0,0
TNFRSF25,0.349981692064323,0.0764959778825414,0.16963352951246,0.068075012516331,0.0558988361358643,0.179744415992015
PLEKHG5,0.433454417645596,0.169221964186881,0.219412609154856,0,0.104687118530273,0.135135135135135
NOL9,0.356620839881531,0.565802770526272,0.51376445764544,0.311974081907186,0.312544039130211,0.00801433340923206
RNU6-731P,0.00375234521575985,0,0,0,0,0
TAS1R1,0,0.00277585010409438,0,0,0,0
ZBTB48,0.259094982388767,0.293085345280493,0.352896574990699,0.20243306961414,0.212242497444153,0.342591418607815
KLHL21,0.130044063059071,0.356141563482701,0.0815659026770114,0.210415338610744,0.509667959712446,0.0886909655622534
PHF13,0.197975949341987,0.57993991717872,0.476200327071933,0.253302008182079,0.278724184513092,0.0827855725546141
THAP3,0.436278776275116,0.585565386101407,0.708395090477526,0.423976377323941,0.551937460899353,0.406451605461739
DNAJC11,0.332967088441059,0.86405040422386,0.735151092444022,0.498343915552706,0.315673503875732,0.10556659505174
LINC01672,0,0.00138792505204719,0,0,0.00263065099716187,0
CAMTA1-DT,0.0150093808630394,0.0332431279975949,0.0355044764263899,0,0,0
CAMTA1,1.12327319261064,2.47781868768102,1.89646520827537,1.35504873405706,0.888609383396804,0.768982768058777
RNU1-8P,0,0.00555170020818876,0,0,0,0
CAMTA1-IT1,0,0.0341607988583884,0.0183654729109275,0,0,0
VAMP3,0.953379974919275,0.639213641333774,0.886130101841945,0.710033072544648,0.731960392273962,0.59105723089463
PER3,0.248898472105053,0.0488772358106789,0.0520081610082759,0.442501008779079,0.385261456012726,0.0460955130087363
UTS2,0,0,0.0736509977512342,0,0,0.135135135135135
TNFRSF9,1.71459795414395e-05,0.00457785128719851,0.0668479125498631,0,0,0
PARK7,1.21968430620443,2.04056658375023,2.01559594559549,1.18039665968568,1.20133634996414,0.975374590605497
RF00019,0.000198945609981973,0,0,0,0,0
ERRFI1,0.124199532713273,0.0743683749358742,0.452871182350197,0.195765365502453,0.85286111491546,0
LINC01714,0,0.00555170020818876,0.000767010466783172,0,0,0
RNU1-7P,0,0,0,0,0,0
RNU6-991P,0,0,0,0,0,0
SLC45A1,0.320810211711261,0.0456399695894769,0.0438011041795365,0.131248345246186,0.132168683409691,0.000887616663365751
RF00019-1,0,0,0,0,0,0
RERE,0.508449029067696,0.879293325243519,1.05441102801495,1.0072942781388,0.923904957860708,0.142467665234329
RERE-AS1,0.0075046904315197,0.00572072716738762,0.000431537573440454,0,0,0
RF00599,0.00375234521575985,0.0115327480350576,0.0239059533188385,0,0,0
RPL7P11,0.00408700409067505,0.00273614707380264,0.00263855936770268,0,0.00594695067405701,0
RPL7P7,0.056891185528901,0.0531628581734683,0.101338717234693,0,0.0370034294128418,0
RF00019-2,0,0.00403770735328351,0,0,0,0
RPL23AP19,0,0.00138792505204719,0,0,0,0
ENO1,0.860231761335907,2.83155822391563,2.38580523131636,0.384628341810123,1.06654505777359,1.04833600448596
MIR6728,0,0,0,0,0,0
ENO1-AS1,0.0460800900020921,0.176393190793574,0.0663806274464855,0,0,0
RNU6-304P,0,0,0,0,0,0
HMGN2P17,0.00180038071707534,0.00154085393418544,0,0.00940620684408927,0.0155300688743591,0
CA6,2.87919998951746e-06,0,0,0,0,0.00012088059825269
RN7SL451P,0.000224844957605759,0,0,0,0,0
SLC2A7,0,0,0,0,0,0
SLC2A5,0.00365064524351768,0.00065195353638373,0.00540198460973875,0,0,0.152742385864258
RF00424,0,0,0,0,0,0
GPR157,0.06245233572698,0.408668858620502,0.173100672778567,0.0799723541414415,0.109410799980164,0.0581626634340029
MIR34AHG,0.100634282346514,0.212237004006099,0.222556256229884,0.137598454415261,0.0745616683959961,0.0525777275497849
MIR34A,0,0,0,0,0,0
LNCTAM34A,0.0222449572851242,0.520997506160855,0.350320086772558,0.045045045045045,0,0.27027027027027
H6PD,0.280251135352447,0.202794829428734,0.140952944235587,0.273986964612394,0.986868208214641,0.125182238784996
SPSB1,0.089706040703557,0.0206847418396941,0.259243357745303,0.0676496173884418,0.926831283628941,0.106933097581606
LINC02606,0.0375234521575985,0.0224265475144079,0.0213559208056377,0.0488626296455796,0.04,0
RNA5SP40,0,0,0,0,0,0.135135135135135
SLC25A33,0.107789102862074,0.563074980399557,0.675341449848986,0.288716966504449,0.242078020095825,0.0827071022342991
TMEM201,0.212461486363724,0.554163770560669,0.275722474598688,0.17281030534624,0.169656016349792,0.247890717274434
PIK3CD,0.00867243609329997,0.0213576684554032,0.0307494728142674,0.0704584041157284,0.0688413896560669,0.116358246352222
PIK3CD-AS1,0,0,0.00245272478343589,0,0,0
PIK3CD-AS2,0.00668114649645607,0.662634427625218,0.610011691670554,0.192849018552282,0.184106779098511,0.238683062630731
CLSTN1,0.958149453768014,0.608741802581063,0.491840281789734,0.917664653076245,1.2160110822916,0.506045855380393
MZT1P1,0,0,0,0,0,0
CTNNBIP1,0.859886222719923,0.833013575739698,1.00188822555805,0.111348152160645,0.244881813883781,0.244579411841728
LZIC,0.675632417717106,1.01371773802349,0.925036513690449,0.771051847787054,0.467534976840019,0.493988848618559
NMNAT1,0.294986507283283,0.784703374992717,0.388133598589043,0.0855116156844405,0.266927151203156,0.477044405163945
RN7SKP269,0,0.0434418532684559,0.0318950573384379,0,0,0
TMEM274P,0.000661632625515421,0.00277585010409438,0,0,0,0
MIR5697,0,0,0,0,0,0
RBP7,2.89657553359622,0.0784789794087824,0.113029241219806,0.0332740212345982,0.0522736811637878,0.535394248124715
UBE4B,0.300245524517227,0.53961755734074,0.417430540172193,0.250459633968972,0.31797948551178,0.259258492472204
PGAM1P11,0,0,0,0,0,0
RNU6-828P,0,0,0,0,0,0
KIF1B,0.63144230222326,0.932758408602867,0.591227520722468,0.511066820388576,0.579089263293892,0.425813331797316
RNU6-37P,0.000625100360019569,0.00112049111386788,0.00918273645546373,0,0.039583212852478,0.0441785760827967
RN7SL731P,0,0,0,0,0,0
PGD,0.131170934371608,0.80391482328227,0.852432194560137,0.00798510001586364,0.396275271054357,0.480518405904641
CENPS-CORT,0.000334021790166286,0.0725147536527275,0.421728004108776,0,0,0.135135135135135
CENPS,0.0692865917427679,0.492702536437968,0.873763625122627,0.14958571206342,0.338569917678833,0.136117609469472
CORT,0,0.082751083771112,0.0972408412026089,0,0,0
DFFA,0.470488109273266,1.23038472223569,1.20830207731989,0.384415220200747,0.55762841552496,0.521354865383458
PEX14,0.245262282262041,0.534000562943161,0.570384873174767,0.0713597793836851,0.233510563075542,0.115608473081846
RN7SL614P,0,0.00277585010409438,0,0,0,0
CASZ1,0.271032970014254,1.31321357017736,0.05404649546269,0.13372536929878,0,0
HSPE1P24,0,0,0,0,0,0
C1orf127,0,0.0111789837717431,0,0,0.000582105159759521,0
CFL1P6,0,0,0.0036232618151508,0,0,0
TARDBP,0.878049061991149,0.87335373262909,0.985995621036454,0.762231140640808,0.562822864562273,0.452779365552438
MASP2,4.37370272559476e-05,0.00277585010409438,0.338333995217463,0.00105163012001966,0,0.135135135135135
SRM,0.742684239616677,1.3444634513256,1.97114936092012,0.204598346003541,0.686743520967662,0.416754785623099
EXOSC10,0.363215255501766,0.414048193532671,0.585125498685736,0.299805882277789,0.354664276838303,0.343418886734022
EXOSC10-AS1,0.0375234521575985,0.400059834873403,0.252302294810832,0,0.04,0
MTOR,0.301120149925715,0.615305779939601,0.510601077854798,0.263811561975393,0.176013410925865,0.241985143841924
MTOR-AS1,0,0.00138792505204719,0,0,0.00737673616409302,0
RNU6-537P,0,0,0.0124969053312219,0,0,0
ANGPTL7,0,0.00199752055796214,0.0139250143390932,0,0.175692037582397,0
RNU6-291P,0,0,0.00105123885516402,0,0,0
RPL39P6,0,0,0,0,0,0
UBIAD1,0.217016774888446,0.363249636616617,0.371986900889841,0.206626696361078,0.344976197719574,0.278377178552988
UBE2V2P3,0.000802316417389918,0,0.00918273645546373,0,0,0
MTCYBP45,0,0,0.00918273645546373,0,0,0
DISP3,0.0151875723817335,0.0150196138477259,0.0543218744906731,0,0,0
LINC01647,0,0.00693962526023595,0,0,0,0
FBXO2,0.00422373283200148,1.13061969765435,1.42263217269006,0.0336587815671354,0.70259041249752,0.384387338483656
FBXO44,0.0229360645304925,0.52199664226346,0.398858840855247,0.207102808866415,0.42386169975996,0.104340850098713
FBXO6,0.17105073897521,0.267358002271361,0.387524652086999,0,0.214409342229366,0.316656617296709
MAD2L2,0.411840650416897,0.686847963997426,1.47999341539608,0.201623801175538,0.315869914531708,0.347142277537165
DRAXIN,0.00587788290199151,0.000946943301611853,0.212457866352342,0,0,0
AGTRAP,0.351137243570519,0.372016443393861,0.555781212268454,0.155561922369777,0.510611799478531,0.529729379391348
C1orf167,0.0966325678476473,0.22833259694697,0.0437362533408201,0.068859355943697,0.147452013626695,0.135135135135135
MTHFR,0.243524133416826,0.652420343730617,0.270633450032813,0.538457550536338,0.215928369522095,0.276778105142954
CLCN6,0.235618052704305,0.474364308637517,0.256237956870576,0.351894568853282,0.376608736991882,0.199797284764213
RF02156,0,0,0,0,0,0
RF02157,0,0,0,0,0,0
NPPA,0.194100241500039,4.6975640629994,0.551251099457754,0.195708893440865,0.142572372436523,1.60670304137307
RF02158,0,0,0,0,0,0
NPPB,0,4.09501468672842,3.66776689577803,0,0,0.589535935505016
RNU5E-1,0,0,0,0,0,0
RNU5E-4P,0.0138028554576423,0.0402979952522982,0.00522542043603594,0.045045045045045,0,0.135135135135135
KIAA2013,0.682691154009392,0.656030019003016,0.51405097649555,0.466559228378239,0.410533659756184,0.506174540197527
PLOD1,0.757705057118836,0.986208912430332,0.499151109280775,1.38028428784093,0.761708321616054,0.264302271644811
MFN2,0.377142842118165,1.23354936157309,0.458356218670792,0.409594737731659,0.24938770365715,0.570192171109689
MIIP,0.299287859270765,0.339433856266063,0.643413251452319,0.320693265210401,0.437988434791565,0.150091287252065
RF00019-3,0,0,0.0183654729109275,0,0,0
MIR6729,0,0,0,0,0,0
RN7SL649P,0,0,0,0,0,0
TNFRSF8,0.328560611689516,0,0,0,0,0.410346385594961
RNU6-777P,0,0,0,0,0,0
RPL23AP89,0,0,0,0,0,0
MIR7846,0,0,0,0,0,0
TNFRSF1B,0.798696798223506,0.00200586452831997,0.0154356638207361,0.150247391011264,0.110910483598709,0.776747872599879
MIR4632,0,0,0,0,0,0
RPL10P17,0,0,0,0,0,0
RF00156,0.000304505346416309,0,0,0,0,0
VPS13D,0.494340529113721,0.364996772881476,0.216726489216295,0.937889936807993,0.401564979434013,0.238917083303268
SNORA59A,0.00375234521575985,0.000952104890123165,0,0,0.04,0
DHRS3,1.10996662329107,0.289222080113158,0.599393847180382,0.0793381977725673,1.35824730270728,0.307701890017032
RNU6ATAC18P,0,0,0,0,0,0
MIR6730,0,0,0,0,0,0
AADACL4,0,0,0,0,0,0
AADACL3,0,0,0,0,0,0
C1orf158,0,0,0.00918273645546373,0,0,0
PRAMEF12,0,0,0,0,0,0
PRAMEF1,0,0,0.000661730000029144,0,0,0.135135135135135
LINC01784,0,0,0,0,0,0
PRAMEF11,0,0,0,0,0,0
PRAMEF30P,0,0,0,0,0,0
HNRNPCL1,0,0,0,0,0,0
PRAMEF2,0,0,0,0,0,0
PRAMEF4,0,0,0,0,0,0
PRAMEF10,0,0,0,0,0,0
PRAMEF7,0,0,0,0,0,0
RNU6-1072P,0,0,0,0,0,0
PRAMEF29P,0,0,0,0,0,0
PRAMEF6,0,0,0,0,0,0
PRAMEF28P,0,0,0,0,0,0
PRAMEF27,0,0,0,0,0,0
HNRNPCL3,0.00375234521575985,0,0,0,0,0
PRAMEF25,0,0,0,0,0,0
PRAMEF34P,0,0,0,0,0,0
PRAMEF35P,0,0,0,0,0,0
HNRNPCL2,0,0,0,0,0,0
PRAMEF36P,0,0,0,0,0,0
PRAMEF26,0,0,0,0,0,0
HNRNPCL4,0,0,0,0,0,0
PRAMEF9,0,0,0,0,0,0
PRAMEF13,0,0,0,0,0,0
PRAMEF18,0,0,0,0,0,0
PRAMEF31P,0.00375234521575985,0,0,0,0,0
PRAMEF5,0,0,0,0,0,0
PRAMEF32P,0,0,0,0,0,0
RNU6-771P,0,0,0,0,0,0
PRAMEF8,0,0,0,0,0,0
PRAMEF33,0,0,0,0,0,0
PRAMEF15,0,0,0,0,0,0
PRAMEF14,0,0,0,0,0,0.135135135135135
PRAMEF19,0,0,0,0,0,0
PRAMEF17,0,0,0,0,0,0
PRAMEF20,0,0,0,0.0165017574757069,0,0
LRRC38,0,0.00137533919832758,0.00101613122679095,0,0,0
BRWD1P1,0,0,0,0,0.00834444046020508,0
PDPN,0.00118797479746042,0.120068552471713,0.364371299059485,0.00611804412291931,0.277499959945679,0.041462559957762
RNA5SP41,0,0,0,0,0,0
RF00564,0,0.00138792505204719,0,0,0,0
PRDM2,0.469982861799291,0.335673025740591,0.393945985028129,0.413025052915957,0.844371395736933,0.389836619217956
KAZN,0.232238330671085,0.389997231128893,0.502525330137177,0.140772081894783,0.370644579380751,0.0519715869748915
RNU6-1265P,0,0,0,0,0,0
KAZN-AS1,0,0,0,0,0.04,0
TBCAP2,0,0.0105579345777248,0.0446429738656877,0,0,0
TMEM51-AS1,0.0373146908815538,0.146330905274994,0.119737373786415,0.135135135135135,0,0.135135135135135
TMEM51,0.168245604343531,0.443738390996504,0.34105342210598,1.22206301785804,0,0.114526370892654
C1orf195,0,0,0.00368706297721197,0,0,0
FHAD1,0.00971285957025319,0.0160437287430561,0.10955951156914,0,0,0.135909981169813
EFHD2,0.553546359680076,0.0973212439977899,0.196501699073584,0.058424757944571,0.0698488616943359,1.0159404804691
CTRC,0.00172429990449721,0.000125110438927274,0,0,0.000154653832316399,0
CELA2A,0,0.000144583214330309,0.000587157364609703,0,0,0
CELA2B,4.00818171465375e-06,0.000121074042164725,0,0,0,0
CASP9,0.139856711354309,0.398080428551668,0.314432916945553,0.319253063416696,0.261417521476746,0.054023578360274
DNAJC16,0.518368343998439,0.717429961816335,0.598292613687649,0.343859460976747,0.545156848028302,0.393837736944693
SCARNA21B,0.00110150403421771,0.00138792505204719,0.00918273645546373,0,0,0
AGMAT,0.0035569602955573,0.031282554112897,0.386358660716765,0,0.0157934331893921,0
CHCHD2P6,0.0184125523601867,0.00939811230698532,0.018713177016725,0.00696928060806549,0.0117001844644547,0.0723264257650118
RNU7-179P,0,0,0,0,0,0
CD24P1,0,0,0,0,0,0
DDI2,0.363276313728955,0.51428023305496,0.535650651488039,0.31872829888855,0.443585550308228,0.263761550980947
RSC1A1,0,0,0,0,0,0
PLEKHM2,0.426132665566163,0.665478089156042,0.48236831646375,0.398921186859543,0.578322978235781,0.445240191511206
SLC25A34,0.0503887669454149,0.144603880522236,0.0773955274876156,0,0.0671768627166748,0
SLC25A34-AS1,0.0225140712945591,0.00138792505204719,0.000802130300698749,0.0900900900900901,0,0
TMEM82,0.00375234521575985,0.00138792505204719,0.227221308770368,0,0,0
FBLIM1,0.155264966818897,0.792292186180433,0.91090319562221,1.19737570887213,0.268693489074707,0.247468896814295
RPL12P14,0.00143000500287169,0,0.0230064164399006,0.0030566891571423,0.0324880194067955,0
UQCRHL,0.135894328063637,1.19930875015126,0.749800189262251,0.0753865783346129,0.152440906777978,0.0301551818847656
SPEN,0.843172774884123,0.520681160982597,0.49066231266362,0.935781362592369,0.647644340634346,0.217193400839696
ZBTB17,0.237689841330387,0.275469659046528,0.321804395624538,0.313306462724467,0.196360572814941,0.139671892733187
TBC1D3P6,0,0,0,0,0,0
SRARP,1.57885828064877,0.00693962526023595,0.0318357198746299,0,0,0.135135135135135
HSPB7,0.327128127189336,6.40068819402077,0.712691548989386,0.17292033337258,0.326160338401794,1.4025699931222
CLCNKA,0.0187617260787993,0.649502118516101,0.00387866656861248,0.045045045045045,0,0.27027027027027
CLCNKB,0.0112570356472795,0.931478913967019,0.130289493075634,0,0,0
FAM131C,0.00274033072294482,0.485426810216275,0.336830493832423,0,0.04,0.406843705455194
EPHA2,0.796811365070587,0.30700461634491,0.473963171572068,0.546779359380404,0.181756814956665,0.0542007974676184
ARHGEF19-AS1,0,0,0,0,0,0
ARHGEF19,0.3157185768768,0.0303691922501505,0.366401894088181,0.16704223821829,0.211058683395386,0.367322581845361
ANO7L1,0.0113009231091664,0.00774440451019096,0.000180200932768094,0,0,0
CPLANE2,0.0506629841748143,0.209765732908811,0.148031534899036,0,0.115528385162354,0.298120579204044
MT1XP1,0.0180587727450687,0.0476381890067286,0.033820394806297,0.00368738845661954,0.0381385918557644,0.00152169842575047
FBXO42,0.271407835839725,0.438204560829566,0.424014298247021,0.279755229885514,0.691178290367126,0.193811150720796
SZRD1,0.609674977588399,0.818393836148202,0.792338875063359,0.822787281478176,0.688029132567346,0.345189345346109
RPL22P3,0.00765557104885914,0,0.0172446323601449,0,0.04,0
SPATA21,0.00379976248595773,0.0200324209260907,0.0199025595702635,0,0,0.0348962803144713
NECAP2,0.686253164105264,0.269458071855437,0.545203361355788,0.298979303321323,0.256283160187304,1.0125084374402
LINC01772,0.0611717607022226,0.0346804199162496,0.0587818512027695,0.112681777627618,0.0343320350646973,0
CROCCP3,0.185005694359373,0.143436930313613,0.170495398226301,0.203513377421611,0.111189262866974,0.0581210078419866
RNU1-1,0.000667387012245507,0,0,0,0,0
LINC01783,0,0.0128876121899554,0.0182654675920695,0,0,0
RNU1-6P,0,0,0,0,0,0
NBPF1,0.344869837393778,0.594000289643068,0.606036387397621,0.198575822980487,0.714580171946436,0.370297661957306
CROCCP2,0.340922972341863,0.216892311404318,0.285573239914587,0.481412687414401,0.281265481129289,0.513292839926844
MST1P2,0.0253685523600337,0.0150433248318706,0.11671861861144,0.045045045045045,0.0112148313522339,0.00307104736566544
RNU1-3,0,0,0,0,0,0
EIF1AXP1,0.0527700842419328,0.0962493920640595,0.102435479260454,0.0290400431499825,0.125512108206749,0
ESPNP,0,0.00277585010409438,0.0367309458218549,0,0,0
CROCC,0.170841102036482,0.0787605645671477,0.202210599178563,0.271350180780565,0.877013056278229,0.0982832149476618
CROCCP4,0.00375234521575985,0.0652286777721355,0.0256610175028539,0.0900900900900901,0.04,0
RNU1-4,6.53821856174863e-05,0,0,0,0,0
MST1L,0.0222982034450624,0.0286907032907712,0.130484490519384,0,0.0613299255371094,0
MIR3675,0,0,0,0,0,0
RNU1-5P,0,0,0,0,0,0
RNU1-2,9.94887293838873e-05,0,0,0,0,0
MFAP2,0.0463411525758525,0.702867209118203,3.83630562129647,0,0.644793795377016,0.202117468859698
ATP13A2,0.464418353858853,0.693126176852968,0.625109225374717,0.191594020740406,0.305413422107697,0.459516432136297
SDHB,0.460411299578496,1.25880617430688,0.754242111312155,0.608361490406432,0.38654781961441,0.407353429274785
PADI2,0.00275570187738644,0.00925405238090002,0.0129233392364285,0,0,0.136312147149363
PADI1,0,0.0148051698037438,0.00804346871003851,0,0,0
PADI3,0,0.000494243997736659,0,0,0,0
MIR3972,0,0,0,0,0,0
PADI4,0,0.000161014266679222,0,0,0,0.0640748707023827
PADI6,0,0,0,0,0,0
RCC2-AS1,0,0.00138792505204719,0.00918273645546373,0,0,0
RCC2,0.357262262548224,0.473248510651089,0.828527677650294,0.16230733061696,0.16133238735795,0.172907938828339
ARHGEF10L,0.00975383289759423,0.39291007639963,0.312560540257078,0.426277868432907,0.227117877006531,0.266019009255074
ACTL8,0,0.167897344611735,0.274797754839432,0.045045045045045,0,0
LINC01654,0,0,0,0,0,0
IGSF21,0.00375234521575985,0.00219156250698876,0.0247864678324199,0,0,0.725057752953993
IGSF21-AS1,0,0,0,0,0,0.135135135135135
KLHDC7A,5.3706658937694e-05,0.0167597965595211,0.0853637530236643,0,0.04,0.0013157041693056
DYNLL1P3,0,0,0.00918273645546373,0,0,0
PAX7,0,0,0,0,0,0
TAS1R2,0,0,0,0,0,0
ALDH4A1,0.229920039906063,0.842732889870651,0.592301974666567,0.0814275720097997,0.0108872423171997,0.127893525200921
MIR4695,0,0,0,0,0,0
MIR1290,0,0,0,0,0,0
IFFO2,0.124204164240195,0.0463268378805072,0.119520545279465,0.070258836488466,0.000473176300525665,0.0670848408260861
UBR4,0.594132342462482,0.553276726760689,0.421074784353129,0.46053611910021,0.347652273714542,0.265558182777887
EMC1-AS1,0.196822461849306,0.247405045492462,0.174658502812118,0.0882058057699118,0.167433443069458,0.37307459599263
EMC1,0.358375031024036,0.503610243983851,0.569092574560992,0.44588734508232,0.588208399280906,0.346635195275618
MRTO4,0.40383367862196,0.694001626426523,1.32843264119137,0.317068704437498,0.341849886417389,0.42528366398167
AKR7L,0.00230310392648149,0.0298652568515351,0.0383495167924024,0,0.04,0.0744289191993507
AKR7A3,0.00288068903767369,0.00684514710838641,0.0121047361877886,0,0.00093953537940979,0
AKR7A2,0.535299472714902,1.11999797077331,1.31899111740517,0.442673417898986,0.555298104286194,0.437123600594901
RNU6-1099P,0,0.00650237544719582,0.0348737906490147,0,0.04,0
PQLC2,0.208995193484856,0.421239500001104,0.606107047602493,0.117767836596515,0.166554973602295,0.0546076104447648
CAPZB,1.19542983686569,1.22991413698893,1.4790179893046,1.04462249335405,0.863502729088068,1.36238790152443
RN7SL277P,0,0.00126876857527257,0,0,0,0
MICOS10,1.08019717942266,2.52354509238978,1.97039042157356,1.1181862378946,1.09464742969349,1.10168592390176
RNU4-28P,0,0,0,0,0,0
NBL1,1.5824515627601,0.0148601316561888,0.16515948702098,1.28153825801302,2.00640894961357,0.0370386194538426
MICOS10-NBL1,0,0,0,0,0,0
HTR6,0,0,0.00918273645546373,0,0,0.135135135135135
TMCO4,0.0656379224659131,0.114574944836493,0.153066852642266,0.135454538706187,0.148763392925262,0.118335978404896
RNF186,0,0,0,0,0,0
OTUD3,0.188935506053087,0.210329234674521,0.390046011044193,0.131894964355606,0.46311395072937,0.137704256418589
PLA2G2E,0,0,0,0,0,0
RN7SL304P,0,0,0,0,0,0
PLA2G2A,0.00158052229747092,0.000625236558881094,0.00703993289157598,0.23105866253913,1.65915392827988,0.0197022508930516
PLA2G5,0.334270663556641,0.00629789549637635,0.0110494755516368,6.82448913495954,4.21465273952484,0
PLA2G2D,0.00386830144483198,0.00410151564355198,0.0052248479249392,0,0,0
PLA2G2F,0,0,0,0,0,0
PLA2G2C,0,0.00138792505204719,0.000856604129486504,0,0,0
UBXN10-AS1,0,0.0740548004465414,0.0147293662674609,0,0.0338876571655273,0.0784743347683468
UBXN10,0,0.0499281312755873,0.061933486367498,0,0,0.135135135135135
LINC01757,0,0,0,0,0,0
VWA5B1,0.000101817828405641,0.00555170020818876,0,0,0.0111895071268082,0.135135135135135
LINC01141,0.00030193460815172,0,0.00180664644863104,0,0,0
CAMK2N1,0.121617285283824,0.0151635198647739,0.974225955424339,1.85542181829779,1.0287198831737,0
MUL1,0.546826267208883,0.651629028024151,0.457374905614923,0.497528829016127,0.437401421934366,0.499556942566021
RPS4XP4,0.00375234521575985,0.00138792505204719,0,0,0,0
FAM43B,0.0225140712945591,0.0793181299253274,0.0382792241973982,0,0.16,0
CDA,0.787449727105379,0.00317050052301326,0.0068575681295824,0,0.0704926514625549,0.0401043891906738
PINK1,1.25338877564467,0.937225957121248,0.374436630580927,0.695418977925369,1.12347046180069,0.402662451303488
MIR6084,0,0,0,0,0,0
PINK1-AS,0.0671654033965622,0.079633052857033,0.107379243065175,0.0497273389283601,0.0406131473779678,0
DDOST,0.646193600693407,1.01879710075882,1.51102818292801,0.42397290897799,0.783544192999601,0.635585340293678
KIF17,1.09198447744909,0.0523005847712509,0.0463229808049863,0.27027027027027,0.0794348297119141,0.135899346321821
SH2D5,0,0.0530670278524045,0.0937416673910738,0,0,0.135135135135135
HP1BP3,1.05315055871176,0.639093540848274,0.987464897863095,1.31797593241339,1.26332455454394,0.751244816249488
EIF4G3,0.735655001208787,0.928820324414083,0.816945744255905,0.529248816003134,0.519838247552514,0.769574814551585
RNU7-200P,0,0,0,0,0,0
MIR1256,0,0.00138792505204719,0,0,0,0
RPS15AP6,0.0233318946151304,0.0307607920777045,0.10341062909206,0,0.0661573886871338,0.219343436730875
HSPE1P27,0,0.00138792505204719,0.0125297317820147,0,0,0
ECE1,1.39208246179512,0.330382698252771,0.46031128468045,0.633108259321333,1.55374827553332,0.13334951851819
PPP1R11P1,0,0,0,0.00473807846103703,0,0
NBPF2P,7.87788830823344e-05,0.0157050211755539,0.00661479540107664,0.0035461994844514,0.00986187362670899,0
HS6ST1P1,0,0,0,0,0,0
CROCCP5,0,0,0,0,0,0
NBPF3,0.128650726207425,0.191845742643583,0.19515640868081,0.20129372401012,0.0848356472849846,0
PFN1P10,0,0,0,0,0,0
ALPL,0.409932102547088,0.000420317891403505,0.0175978144830909,0,0,0.135135135135135
LINC02596,0,0,0,0,0,0
RAP1GAP,0.018846390529153,0.124711724042396,0.42641111208114,0,0,0
USP48,0.590446544377444,0.659501620454974,0.696209465207393,0.342555784427368,0.482462774276733,0.270177892182727
LDLRAD2,0.156848667043403,0.0486406414646146,0.0662329473470306,0,0.0928803658783436,0
HSPG2,2.59189194447726,0.498775507533492,0.626734761823964,0.436863559323388,1.61167083408684,0.217148093758403
CELA3B,0,0.000166241705707177,0.00108478767703278,0,0,0.000308688075558559
RN7SL386P,0,0,0,0,0,0
RNU6-1022P,0,0,0,0,0,0
CELA3A,0,0.000234225175183817,0,0,0,0
RN7SL186P,0,0,0,0,0,0.0837567368069211
RNU6-776P,0,0,0,0,0,0
LINC01635,0.0075046904315197,0.0331935186670688,0.00932929404182539,0,0,0
LINC00339,0.396910207759149,0.246771354418013,0.245432541636396,0.303558106894966,0.390603338241577,0.0926015054857409
CDC42,1.77264937608246,1.889947973685,2.2008494005955,1.02312001527438,0.935391592718661,1.48693049331573
CDC42-IT1,0.0326622151523325,0.0250799910133701,0.0356800275947984,0,0.0190509414672852,0.00253889226430171
WNT4,0,0.00255288222363887,0.235363940726299,0,0,0.0136402066595651
MIR4418,0,0,0,0,0,0
